id,language
85394,Polish
15060,English
26900,Turkish
15189,English
133328,English
13492,English
70089,Japanese
4832,English
135938,English
7353,English
14711,English
52512,Japanese
98193,Japanese
49600,English
24171,French
47980,English
5677,English
44618,Swedish
16804,Japanese
25405,English
73953,English
1961,English
15148,English
54838,English
15945,English
171840,English
68190,English
14204,English
20829,English
30508,German
15039,English
13639,Dutch
47561,English
18884,English
26036,English
434306,English
14977,English
157909,English
21851,English
15105,English
17314,English
24351,English
94405,English
110761,English
38087,English
16177,Dutch
29363,Chinese
79331,English
36499,English
15268,English
17317,English
434,German
15670,English
206034,English
19255,English
43034,English
29117,English
14979,English
18208,English
41054,Italian
37468,English
8832,Italian
50013,Russian
8279,French
14063,English
13207,English
15067,Korean
14853,English
15159,English
18529,English
7916,English
38789,Swedish
90324,English
67384,French
36281,Japanese
42818,French
29717,English
43873,French
17158,English
24221,Vietnamese
17077,Swedish
47497,Polish
10049,English
9914,English
40227,English
20421,English
125858,Japanese
111014,English
14301,English
8382,English
13849,English
27061,French
43146,French
85330,English
53574,English
74286,English
30906,English
26939,English
26127,English
13613,English
16538,English
19998,English
5334,English
26387,English
7517,English
34474,English
13094,English
18781,English
27757,English
16558,English
13811,English
17003,English
80314,Japanese
161006,English
16353,Thai
15472,Swedish
52528,English
13090,English
15854,English
53651,English
58076,English
143240,Polish
73856,Polish
14180,English
36836,English
17166,English
47739,English
16325,English
113321,Polish
17097,English
46799,Polish
19950,Hindi
15512,English
14735,English
24220,Romanian
21946,French
20529,English
30155,English
39914,English
42914,English
36392,Polish
62437,German
6968,German
13161,English
16197,English
53828,English
34015,English
13808,English
14637,English
15912,English
18096,English
18094,English
33811,English
53863,English
16991,English
99283,English
94854,English
43396,English
16614,English
31273,Polish
18558,English
16071,English
20048,English
8747,English
16258,English
15451,German
330711,English
82962,English
22705,Italian
16005,English
55748,Finnish
39331,English
284117,English
55500,Finnish
14164,English
3632,English
9841,English
91099,Spanish
97421,English
43250,English
142973,English
55773,English
1940,English
33726,English
61070,Finnish
93562,English
13557,English
10041,English
31132,Polish
13804,English
34796,English
35849,English
35022,Japanese
45965,Japanese
19976,French
1387,English
21376,English
16867,English
19833,English
16919,English
15580,English
15801,English
8902,Portuguese
19618,English
83099,French
27644,English
18947,English
128857,English
46096,English
67857,English
16996,English
168538,English
8833,Italian
16869,English
16995,English
99224,English
94139,English
10000,Spanish
44967,Russian
91603,English
84908,English
45882,Persian
21641,English
13119,Abkhazian
15092,English
51472,English
51263,English
24365,Italian
38872,English
95977,English
17431,English
38870,English
67849,English
112582,English
205410,English
13123,Hindi
33974,English
45949,German
18320,English
49571,Japanese
53204,English
17436,English
30843,Korean
2080,English
17680,English
36175,Japanese
53624,English
120528,English
17073,English
21191,Spanish
270952,English
13475,English
24273,English
38464,English
22152,English
16279,English
72891,Russian
6461,German
23391,English
11160,Italian
168643,English
19350,English
15384,Chinese
156908,Finnish
48116,Romanian
15342,French
25004,Finnish
17124,English
210487,Polish
64115,English
17532,English
10946,English
23590,English
30416,English
65503,English
38869,Polish
17027,English
15577,English
13448,English
288035,English
92312,Italian
80592,English
90120,English
17635,English
42738,English
14141,English
30312,English
47906,English
111752,English
122160,English
17740,English
42943,English
13532,English
18495,English
180162,English
25218,English
24053,English
53947,English
15705,English
14448,French
21583,English
534,English
18360,English
38008,English
2049,English
19375,English
23997,English
18238,English
21755,English
43378,English
121707,English
30239,Italian
101362,Polish
8211,Polish
8429,Italian
44012,French
10541,French
19955,French
90799,English
39194,English
36460,English
27502,English
15555,English
40022,Italian
86764,French
42062,English
14126,English
17332,English
18405,English
155426,Polish
21832,Japanese
16871,English
14160,English
21967,Japanese
14003,Japanese
16899,English
21724,English
8282,French
31404,English
42513,French
83868,English
4934,English
15588,French
61109,English
129089,English
14857,English
17927,English
77822,English
14330,English
26508,English
28677,English
19203,English
15712,French
13975,English
18785,English
16164,English
17609,Danish
33104,Hindi
37924,English
43321,English
18869,English
17829,English
16345,Hindi
81512,English
115306,Finnish
200796,Polish
27134,English
37024,Japanese
53622,English
761,French
11914,French
64968,French
34300,English
58018,Polish
70806,English
45560,German
26506,English
13856,English
14536,English
13710,English
15084,Hindi
14451,Norwegian
18162,English
34482,English
16324,Norwegian
50600,English
18468,English
19724,English
18487,English
27799,Japanese
8883,Danish
49767,English
29314,English
40465,English
10272,English
23924,English
18061,English
21179,English
42341,Japanese
18760,Chinese
11693,Japanese
40509,English
15073,English
31544,English
84119,English
33409,English
18240,English
51260,English
28110,English
89484,English
48288,English
17610,English
8933,Norwegian
156917,Finnish
37911,English
38773,English
8269,Serbian
45779,English
27085,English
8940,English
133,English
20152,Icelandic
14938,English
19508,English
66770,English
12162,English
4498,Spanish
176810,English
170477,English
75015,Polish
18507,English
16240,English
50030,French
81223,Polish
24772,English
67515,English
29082,French
8284,English
4250,German
32451,English
62128,English
8373,English
62320,French
24734,English
75317,Turkish
8939,Russian
35404,English
91205,English
53906,English
19079,English
19265,English
12556,English
43638,English
4990,English
43192,English
11322,English
8355,English
10821,English
176241,English
47075,English
41385,English
25728,English
20301,English
24232,English
242737,Polish
50201,English
52109,English
251657,English
24927,English
183871,English
156063,English
10024,English
10788,Hindi
15423,English
33321,English
69426,Tamil
16226,English
42659,English
16440,English
37021,Japanese
62186,English
22612,English
19913,English
47104,Persian
17359,English
47920,English
82474,English
45184,English
18480,English
64831,Italian
266814,English
4931,English
301233,English
18901,Norwegian
14728,English
16911,Russian
70648,Slovenian
8884,English
38940,English
19105,Czech
14758,English
767,English
59847,French
60623,French
14687,English
351862,English
10353,French
49360,English
245367,English
9592,English
68572,English
84278,English
43195,Italian
23964,English
14531,English
76465,English
51302,English
76452,English
14197,English
20174,English
48773,Chinese
60008,English
8054,English
19929,English
123777,English
18696,Italian
3478,English
30713,Spanish
54759,Finnish
30121,English
64901,French
23720,English
14843,English
8937,Japanese
9974,English
22302,French
20382,English
53868,English
69342,English
83078,English
37516,English
19727,English
56150,English
22215,English
18635,English
4983,English
53830,English
38971,English
49691,English
39415,French
20407,English
22408,English
23286,English
69166,English
97995,English
67967,English
21208,English
131351,English
16056,English
53781,English
20943,English
67463,German
82311,English
204996,English
47870,English
104083,English
21407,English
12403,English
62547,French
15422,English
14833,English
41183,English
44578,English
20856,English
17654,English
24803,English
38879,French
17335,English
13836,English
20071,Spanish
13730,French
15438,French
18126,English
14869,English
14415,French
30250,English
121895,French
17134,English
50719,English
105703,Chinese
176650,Chinese
17199,French
20153,English
20777,English
54982,English
92989,Chinese
45999,Chinese
18908,Danish
31067,English
39286,English
13752,English
22600,English
99657,German
40797,English
40743,English
17285,Norwegian
12407,English
97252,English
18440,English
22602,English
40799,English
40071,Dutch
19422,English
31670,English
38107,English
15137,Japanese
37047,Japanese
66949,French
77285,Japanese
64728,Japanese
11115,English
22795,English
21878,English
18585,English
19905,English
22051,English
25902,Hungarian
16634,English
58421,English
56264,English
31913,English
14940,English
24420,English
13797,English
12605,German
128856,German
145066,English
31216,English
19556,English
23367,English
49982,Chinese
45852,English
24999,English
16710,English
19840,English
25047,French
33199,Korean
22025,Japanese
99599,Chinese
25183,English
19170,English
14745,English
19585,English
41682,French
17336,English
11928,English
98289,English
99600,Chinese
18281,English
8895,English
18533,English
30319,English
18820,English
85097,English
164741,English
12839,English
15775,English
44655,Spanish
43384,English
46351,English
38662,English
18032,English
677,German
685,German
92011,English
154430,Finnish
49835,English
18759,English
106028,English
87683,English
42638,English
18568,Italian
33314,English
21657,English
8899,French
20778,French
22492,English
17153,English
21236,English
35059,English
43878,French
29967,English
68692,English
15641,English
21955,English
43303,English
25704,English
21371,English
23115,English
41427,Italian
184781,English
36108,English
23049,English
26914,English
121655,English
15457,English
758,English
43734,English
41496,English
